[7.9, 7.2, 1, 1.3060918296214368, 1.497768023347023]
[7.7978311315, 7.2, 1, 1.324421211539444, 1.5196151843122836]
[7.5114926294, 7.2, 1, 1.3762522148159, 1.5800819638004158]
[7.5288023801, 7.2, 1, 1.3730965372810853, 1.576456568108053]
[7.1035162372, 7.2, 1, 1.4516893697393365, 1.6645423359046831]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
[6.9940823109, 7.2, 1, 1.472330967364622, 1.6869062389232405]
